Date,Open,High,Low,Close,Volume,Adj Close
2016-02-25,25.299999,25.299999,25.02,25.26,2900,25.174263
2016-02-26,25.9,25.9,25.441,25.469999,1600,25.383549
2016-02-29,25.539,25.539,25.539,25.539,100,25.452315
2016-03-01,25.809999,25.809999,25.809999,25.809999,200,25.722396
2016-03-02,25.98,26.07,25.950001,26.07,1200,25.981513
2016-03-03,26.27,26.290001,26.139999,26.290001,1600,26.200768
2016-03-04,26.540001,26.6,26.450001,26.450001,2600,26.360225
2016-03-07,26.554001,26.610001,26.554001,26.610001,2400,26.519681
2016-03-08,26.360001,26.360001,26.059,26.059,5600,25.970551
2016-03-09,26.09,26.15,26.09,26.15,1800,26.061242
2016-03-10,26.059999,26.059999,26.059999,26.059999,700,25.971547
2016-03-11,26.51,26.51,26.51,26.51,700,26.42002
2016-03-14,26.58,26.58,26.379999,26.52,9100,26.429987
2016-03-15,26.52,26.52,26.52,26.52,0,26.429987
2016-03-16,26.110001,26.110001,26.110001,26.110001,200,26.021378
2016-03-17,26.370001,26.48,26.25,26.48,1400,26.390121
2016-03-18,26.719999,26.82,26.719999,26.775999,1700,26.685116
2016-03-21,26.709999,26.709999,26.709999,26.709999,700,26.61934
2016-03-22,26.709999,26.709999,26.709999,26.709999,0,26.61934
2016-03-23,26.5,26.5,26.5,26.5,200,26.410054
2016-03-24,26.33,26.33,26.309999,26.309999,400,26.220698
2016-03-28,26.290001,26.290001,26.290001,26.290001,200,26.200768
2016-03-29,26.290001,26.290001,26.290001,26.290001,0,26.200768
2016-03-30,27.0,27.0,26.99,26.99,300,26.898391
2016-03-31,26.99,26.99,26.99,26.99,0,26.898391
2016-04-01,27.059999,27.059999,27.0,27.0,5500,26.908357
2016-04-04,27.17,27.17,27.17,27.17,900,27.07778
2016-04-05,27.17,27.17,27.17,27.17,0,27.07778
2016-04-06,26.709999,26.709999,26.709999,26.709999,200,26.61934
2016-04-07,27.01,27.01,26.575001,26.575001,400,26.4848
2016-04-08,27.1,27.1,26.75,26.75,700,26.659206
2016-04-11,26.75,26.75,26.75,26.75,0,26.659206
2016-04-12,26.790001,26.790001,26.77,26.77,2000,26.679138
2016-04-13,27.16,27.16,27.16,27.16,200,27.067814
2016-04-14,27.450001,27.51,27.450001,27.51,1400,27.416626
2016-04-15,27.51,27.51,27.51,27.51,0,27.416626
2016-04-18,27.51,27.51,27.51,27.51,0,27.416626
2016-04-19,27.709999,27.709999,27.709999,27.709999,700,27.615946
2016-04-20,27.709999,27.709999,27.709999,27.709999,0,27.615946
2016-04-21,27.950001,27.950001,27.74,27.74,700,27.645845
2016-04-22,27.91,27.950001,27.91,27.950001,300,27.855133
2016-04-25,27.813,27.813,27.813,27.813,100,27.718597
2016-04-26,27.98,27.98,27.98,27.98,100,27.88503
2016-04-27,28.120001,28.17,28.069,28.17,1200,28.074386
2016-04-28,28.0,28.0,27.799999,27.85,2000,27.755472
2016-04-29,29.23,29.23,27.25,27.25,7700,27.157508
2016-05-02,27.337999,27.337999,27.337999,27.337999,400,27.245209
2016-05-03,27.18,27.18,27.18,27.18,400,27.087746
2016-05-04,27.1,27.1,26.794001,26.879999,2100,26.788763
2016-05-05,26.879999,26.916,26.879999,26.916,600,26.824642
2016-05-06,26.916,26.916,26.916,26.916,0,26.824642
2016-05-09,26.916,26.916,26.916,26.916,0,26.824642
2016-05-10,27.190001,27.33,27.190001,27.33,900,27.237237
2016-05-11,27.200001,27.200001,27.1,27.120001,1200,27.02795
2016-05-12,26.969999,26.969999,26.712999,26.948999,2500,26.857529
2016-05-13,26.948999,26.948999,26.948999,26.948999,100,26.857529
2016-05-16,26.948999,26.948999,26.948999,26.948999,100,26.857529
2016-05-17,27.24,27.24,26.809999,26.809999,1800,26.719001
2016-05-18,26.799999,26.93,26.799999,26.804001,600,26.713023
2016-05-19,26.610001,26.65,26.610001,26.639999,800,26.549578
2016-05-20,27.15,27.15,27.15,27.15,500,27.057847
2016-05-23,27.15,27.15,27.15,27.15,0,27.057847
2016-05-24,27.76,27.76,27.65,27.65,800,27.55615
2016-05-25,27.889999,27.889999,27.889999,27.889999,1100,27.795336
2016-05-26,27.84,27.91,27.84,27.91,1300,27.815268
2016-05-27,27.91,27.91,27.91,27.91,0,27.815268
2016-05-31,28.18,28.27,28.18,28.27,1100,28.174047
2016-06-01,28.35,28.35,28.34,28.34,1200,28.243809
2016-06-02,28.357,28.440001,28.357,28.440001,1000,28.34347
2016-06-03,28.5,28.5,28.27,28.379999,1000,28.283672
2016-06-06,28.610001,28.610001,28.610001,28.610001,100,28.512893
2016-06-07,28.83,28.85,28.664,28.85,3800,28.752078
2016-06-08,28.85,28.85,28.85,28.85,0,28.752078
2016-06-09,28.665001,28.780001,28.643,28.683001,2500,28.585645
2016-06-10,28.26,28.26,28.229,28.229,1800,28.133186
2016-06-13,28.070999,28.070999,27.995001,27.995001,700,27.899981
2016-06-14,27.91,27.940001,27.787001,27.940001,4900,27.845167
2016-06-15,28.08,28.110001,28.004,28.110001,2400,28.01459
2016-06-16,27.698,27.9,27.698,27.879999,2800,27.785369
2016-06-17,27.790001,27.790001,27.76,27.76,2100,27.665778
2016-06-20,28.26,28.26,28.171,28.171,1400,28.075382
2016-06-21,28.171,28.171,28.171,28.171,0,28.075382
2016-06-22,28.139999,28.139999,28.045,28.045,1500,27.94981
2016-06-23,28.34,28.34,28.24,28.281,2000,28.185009
2016-06-24,27.67,27.67,27.67,27.67,300,27.576083
2016-06-27,26.58,26.58,26.58,26.58,100,26.489782
2016-06-28,26.6,26.940001,26.6,26.940001,2000,26.848561
2016-06-29,27.43,27.620001,27.43,27.620001,1000,27.526253
2016-06-30,27.73,27.73,27.73,27.73,1100,27.6529
2016-07-01,28.190001,28.190001,28.091,28.146,2400,28.067743
2016-07-05,27.889999,27.889999,27.641001,27.641001,1500,27.564148
2016-07-06,27.927999,27.927999,27.927999,27.927999,100,27.850349
2016-07-07,28.188,28.188,28.188,28.188,200,28.109626
2016-07-08,28.629,28.629,28.57,28.57,1000,28.490564
2016-07-11,28.950001,28.950001,28.9,28.9,800,28.819647
2016-07-12,28.9,28.9,28.9,28.9,200,28.819647
2016-07-13,28.91,28.98,28.91,28.979,800,28.898428
2016-07-14,29.122999,29.122999,29.0,29.02,2100,28.939314
2016-07-15,29.07,29.07,29.065001,29.065001,900,28.984189
2016-07-18,29.0,29.048,29.0,29.048,700,28.967236
2016-07-19,29.0,29.0,28.907,28.907,500,28.826627
2016-07-20,29.299999,29.299999,29.271999,29.271999,800,29.190612
2016-07-21,29.271999,29.271999,29.271999,29.271999,0,29.190612
2016-07-22,29.23,29.459999,29.23,29.459999,700,29.378089
2016-07-25,29.42,29.42,29.363001,29.363001,300,29.281361
2016-07-26,29.459999,29.48,29.41,29.48,1200,29.398034
2016-07-27,29.48,29.48,29.48,29.48,0,29.398034
2016-07-28,29.450001,29.450001,29.393999,29.393999,174200,29.312273
2016-07-29,29.42,29.438,29.42,29.438,33400,29.356151
2016-08-01,29.59,29.59,29.482,29.540001,1600,29.457869
2016-08-02,29.42,29.42,29.16,29.16,600,29.078924
2016-08-03,29.212,29.35,29.212,29.289,10500,29.207565
2016-08-04,29.32,29.32,29.318001,29.32,700,29.238479
2016-08-05,29.66,29.690001,29.66,29.690001,500,29.607451
2016-08-08,29.700001,29.700001,29.57,29.58,700,29.497756
2016-08-09,29.700001,29.700001,29.639,29.658001,2400,29.57554
2016-08-10,29.59,29.59,29.51,29.51,2100,29.427951
2016-08-11,29.620001,29.73,29.57,29.719999,1100,29.637366
2016-08-12,29.719999,29.719999,29.719999,29.719999,0,29.637366
2016-08-15,29.879999,29.879999,29.84,29.870001,16700,29.786951
2016-08-16,29.76,29.76,29.684999,29.684999,4300,29.602464
2016-08-17,29.58,29.58,29.379999,29.469999,1400,29.388062
2016-08-18,29.530001,29.629999,29.530001,29.620001,1300,29.537646
2016-08-19,29.620001,29.620001,29.620001,29.620001,0,29.537646
2016-08-22,29.65,29.73,29.6,29.67,6300,29.587506
2016-08-23,29.9,29.940001,29.799999,29.889999,1700,29.806894
2016-08-24,29.83,29.91,29.83,29.91,1400,29.826839
2016-08-25,29.674999,29.719999,29.659,29.659,1100,29.576537
2016-08-26,29.659,29.659,29.659,29.659,0,29.576537
2016-08-29,29.809999,29.877001,29.809999,29.877001,800,29.793931
2016-08-30,29.83,29.83,29.83,29.83,100,29.747061
2016-08-31,29.629999,29.629999,29.629999,29.629999,1000,29.547617
2016-09-01,29.707001,29.707001,29.707001,29.707001,300,29.624404
2016-09-02,29.940001,29.940001,29.940001,29.940001,100,29.856756
2016-09-06,29.940001,29.940001,29.940001,29.940001,0,29.856756
2016-09-07,29.940001,29.940001,29.940001,29.940001,0,29.856756
2016-09-08,29.950001,29.950001,29.879999,29.879999,400,29.796921
2016-09-09,29.254,29.309999,29.254,29.264999,2600,29.183632
2016-09-12,29.200001,29.549999,29.200001,29.547001,2000,29.464849
2016-09-13,29.099001,29.099001,29.09,29.09,200,29.009119
2016-09-14,29.09,29.09,29.09,29.09,0,29.009119
2016-09-15,29.09,29.09,29.09,29.09,0,29.009119
2016-09-16,29.129999,29.280001,29.129999,29.249001,3300,29.167677
2016-09-19,29.48,29.48,29.379999,29.379999,300,29.298312
2016-09-20,29.24,29.24,29.24,29.24,200,29.158702
2016-09-21,29.26,29.26,29.26,29.26,100,29.178646
2016-09-22,29.73,29.84,29.719999,29.84,1500,29.757034
2016-09-23,29.76,29.76,29.737,29.737,1000,29.654319
2016-09-26,29.6,29.65,29.5,29.5,1600,29.417979
2016-09-27,29.440001,29.6,29.440001,29.6,2100,29.517701
2016-09-28,29.6,29.6,29.6,29.6,0,29.517701
2016-09-29,29.629999,29.629999,29.355,29.355,400,29.273382
2016-09-30,29.49,29.690001,29.360001,29.687,1900,29.614547
2016-10-03,29.51,29.51,29.51,29.51,300,29.437979
2016-10-04,29.42,29.42,29.42,29.42,900,29.348198
2016-10-05,29.73,29.73,29.73,29.73,400,29.657441
2016-10-06,29.5,29.620001,29.5,29.587999,2100,29.515788
2016-10-07,29.457001,29.457001,29.457001,29.457001,100,29.385109
2016-10-10,29.457001,29.457001,29.457001,29.457001,0,29.385109
2016-10-11,29.457001,29.457001,29.457001,29.457001,0,29.385109
2016-10-12,29.236,29.236,29.236,29.236,500,29.164648
2016-10-13,28.957001,28.957001,28.957001,28.957001,200,28.886329
2016-10-14,29.1,29.1,29.1,29.1,700,29.02898
2016-10-17,29.1,29.1,29.1,29.1,0,29.02898
2016-10-18,29.299999,29.299999,29.297001,29.297001,1800,29.225499
2016-10-19,29.334999,29.364,29.334999,29.364,900,29.292335
2016-10-20,29.17,29.17,29.164,29.165001,2000,29.093822
2016-10-21,29.066,29.08,28.98,29.079,2700,29.008031
2016-10-24,29.35,29.35,29.35,29.35,200,29.27837
2016-10-25,29.049999,29.079,29.040001,29.040001,1300,28.969127
2016-10-26,29.040001,29.040001,29.040001,29.040001,0,28.969127
2016-10-27,28.68,28.68,28.639,28.639999,1200,28.570101
2016-10-28,28.73,28.73,28.73,28.73,200,28.659882
2016-10-31,28.719999,28.860001,28.719999,28.799999,2200,28.729711
2016-11-01,28.660999,28.660999,28.660999,28.660999,200,28.59105
2016-11-02,28.660999,28.660999,28.660999,28.660999,0,28.59105
2016-11-03,28.32,28.32,28.296,28.296,1600,28.226941
2016-11-04,28.35,28.440001,28.323999,28.323999,4700,28.254873
2016-11-07,28.679001,28.679001,28.679001,28.679001,900,28.609008
2016-11-08,28.82,28.950001,28.82,28.950001,1900,28.879346
2016-11-09,28.799999,29.450001,28.778,29.360001,1400,29.288345
2016-11-10,29.690001,29.690001,29.535,29.625,10800,29.552698
2016-11-11,30.059999,30.059999,30.059999,30.059999,100,29.986636
2016-11-14,30.200001,30.280001,30.200001,30.280001,2300,30.2061
2016-11-15,30.98,30.98,30.299999,30.414,1100,30.339772
2016-11-16,30.43,30.5,30.43,30.5,5400,30.425563
2016-11-17,30.549999,30.780001,30.549999,30.75,27000,30.674952
2016-11-18,30.74,30.76,30.688999,30.714001,1400,30.639041
2016-11-21,30.870001,30.940001,30.819,30.889999,2200,30.81461
2016-11-22,30.993999,31.059999,30.950001,30.957001,3200,30.881448
2016-11-23,31.02,31.290001,31.02,31.266001,2300,31.189694
2016-11-25,31.407,31.450001,31.388,31.440001,5500,31.363269
2016-11-28,31.790001,31.790001,31.229,31.229,5100,31.152783
2016-11-29,31.959999,31.959999,31.235001,31.24,5100,31.163756
2016-11-30,31.181999,31.23,31.077999,31.1,7200,31.024099
2016-12-01,30.93,30.93,30.75,30.77,2200,30.694904
2016-12-02,30.870001,30.870001,30.818001,30.818001,2800,30.742787
2016-12-05,30.818001,30.818001,30.818001,30.818001,0,30.742787
2016-12-06,31.389999,31.469999,31.358,31.469999,2100,31.393195
2016-12-07,32.040001,32.040001,31.4,31.809999,2900,31.732365
2016-12-08,32.02,32.099998,31.809999,32.09,3200,32.011682
2016-12-09,32.054001,32.054001,32.0,32.0,300,31.921902
2016-12-12,31.816,31.816,31.691,31.715,2100,31.637597
2016-12-13,31.870001,31.889999,31.806,31.860001,4500,31.782244
2016-12-14,31.700001,31.76,31.549999,31.549999,1500,31.472999
2016-12-15,31.799999,31.92,31.735001,31.735001,3100,31.657549
2016-12-16,31.84,31.84,31.649,31.649,7500,31.571759
2016-12-19,32.240002,32.240002,31.68,31.68,2400,31.602683
2016-12-20,31.926001,31.926001,31.9,31.9,1000,31.822145
2016-12-21,31.74,31.889999,31.74,31.844999,1000,31.767279
2016-12-22,31.65,31.65,31.514,31.549999,3800,31.472999
2016-12-23,31.530001,31.540001,31.530001,31.534,1900,31.534
2016-12-27,31.534,31.534,31.534,31.534,0,31.534
2016-12-28,31.5,31.5,31.389999,31.389999,300,31.389999
2016-12-29,31.459999,31.459999,31.323,31.409,1700,31.409
2016-12-30,31.363001,31.41,31.299999,31.299999,15100,31.299999
2017-01-03,31.299999,31.299999,31.299999,31.299999,200,31.299999
2017-01-04,31.673,31.799999,31.673,31.799999,1100,31.799999
2017-01-05,31.823999,31.84,31.559999,31.690001,5200,31.690001
2017-01-06,31.698999,31.698999,31.68,31.68,1100,31.68
2017-01-09,32.200001,32.200001,31.506001,31.58,2700,31.58
2017-01-10,31.58,31.58,31.58,31.58,0,31.58
2017-01-11,31.959999,31.98,31.610001,31.77,4900,31.77
2017-01-12,31.5,31.614,31.5,31.614,3300,31.614
2017-01-13,31.85,31.950001,31.85,31.908001,4700,31.908001
2017-01-17,31.690001,31.690001,31.41,31.414,3500,31.414
2017-01-18,31.49,31.499001,31.413,31.469999,3700,31.469999
2017-01-19,31.273001,31.273001,31.273001,31.273001,400,31.273001
2017-01-20,31.290001,31.535,31.290001,31.427999,2300,31.427999
2017-01-23,31.27,31.514999,31.250999,31.313,4000,31.313
2017-01-24,31.973,32.130001,31.74,31.74,900,31.74
2017-01-25,32.09,32.16,32.0,32.110001,14400,32.110001
2017-01-26,32.240002,32.240002,31.91,31.91,2400,31.91
