Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,45.799999,45.799999,45.23,45.419998,7300,44.599297
2016-01-05,45.720001,45.830002,45.59,45.790001,5900,44.962615
2016-01-06,45.209999,45.380001,44.790001,44.790001,2100,43.980684
2016-01-07,44.349998,44.59,43.849998,44.009998,6000,43.214775
2016-01-08,44.150002,44.150002,43.150002,43.150002,3200,42.370318
2016-01-11,43.0,43.0,42.459999,42.759998,4100,41.987362
2016-01-12,43.110001,43.490002,42.419998,43.040001,15700,42.262305
2016-01-13,43.150002,43.169998,41.400002,41.700001,6000,40.946517
2016-01-14,41.73,42.650002,41.200001,42.369999,28600,41.604409
2016-01-15,41.470001,41.59,40.91,41.59,40300,40.838504
2016-01-19,41.900002,42.0,40.700001,41.23,21700,40.485009
2016-01-20,40.490002,41.419998,39.450001,41.32,13900,40.573383
2016-01-21,41.110001,41.799999,41.110001,41.439999,2600,40.691213
2016-01-22,41.689999,42.419998,41.689999,42.169998,4600,41.408022
2016-01-25,42.02,42.02,41.209999,41.209999,2200,40.46537
2016-01-26,41.48,42.150002,41.419998,42.150002,5000,41.388387
2016-01-27,42.049999,42.349998,41.349998,41.57,200200,40.818865
2016-01-28,41.93,42.060001,41.68,41.68,5900,40.926878
2016-01-29,42.209999,42.57,42.209999,42.57,3300,41.800796
2016-02-01,42.560001,43.060001,42.400002,42.880001,5500,42.105196
2016-02-02,42.119999,42.130001,41.740002,41.860001,5100,41.103626
2016-02-03,41.360001,42.080002,41.360001,41.98,11000,41.221457
2016-02-04,42.209999,42.34,42.139999,42.23,1600,41.466939
2016-02-05,41.939999,42.02,41.259998,41.27,12000,40.524287
2016-02-08,40.279999,40.349998,39.790001,40.310001,7200,39.581634
2016-02-09,39.919998,40.43,39.830002,40.23,26100,39.503078
2016-02-10,40.529999,40.709999,40.240002,40.240002,3100,39.512899
2016-02-11,39.799999,39.889999,39.220001,39.790001,13800,39.071029
2016-02-12,39.880001,40.450001,39.860001,40.450001,11200,39.719104
2016-02-16,40.889999,41.450001,40.810001,41.450001,11600,40.701035
2016-02-17,41.830002,42.330002,41.830002,42.25,4000,41.486578
2016-02-18,42.119999,42.23,42.080002,42.189999,12700,41.427661
2016-02-19,42.189999,42.259998,41.77,42.23,17500,41.466939
2016-02-22,42.450001,42.98,42.450001,42.959999,5200,42.183749
2016-02-23,42.830002,42.84,42.720001,42.720001,900,41.948087
2016-02-24,42.119999,43.23,42.099998,43.23,2900,42.44887
2016-02-25,43.290001,43.720001,43.119999,43.720001,2600,42.930018
2016-02-26,43.919998,44.040001,43.84,43.91,3600,43.116584
2016-02-29,43.830002,44.150002,43.82,43.880001,10100,43.087127
2016-03-01,43.860001,44.540001,43.77,44.52,7300,43.715562
2016-03-02,44.630001,44.950001,44.48,44.939999,21200,44.127971
2016-03-03,44.799999,45.27,44.799999,45.240002,5500,44.422553
2016-03-04,45.400002,45.720001,45.299999,45.32,13100,44.501106
2016-03-07,45.18,45.900002,45.18,45.849998,12700,45.021528
2016-03-08,45.25,45.25,45.25,45.25,2200,44.432371
2016-03-09,45.110001,45.360001,45.110001,45.360001,800,44.540384
2016-03-10,45.349998,45.43,44.82,45.150002,4800,44.334179
2016-03-11,45.599998,46.0,45.580002,45.990002,9700,45.159002
2016-03-14,45.91,45.91,45.650002,45.84,6500,45.01171
2016-03-15,45.43,45.43,44.959999,45.07,4000,44.255623
2016-03-16,45.220001,45.529999,45.189999,45.52,3300,44.697493
2016-03-17,45.439999,46.150002,45.439999,46.150002,20600,45.31611
2016-03-18,46.360001,46.419998,46.310001,46.380001,4200,45.541954
2016-03-21,46.150002,46.25,46.150002,46.209999,1600,45.375024
