Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,53.470001,53.630001,52.91,53.580002,2463500,52.019182
2016-01-05,53.419998,53.509998,53.080002,53.490002,3051600,51.931804
2016-01-06,52.360001,52.689999,52.259998,52.549999,2784600,51.019184
2016-01-07,51.549999,52.040001,51.439999,51.549999,2659900,50.048315
2016-01-08,51.75,51.82,50.799999,50.889999,2651500,49.407541
2016-01-11,51.43,51.470001,50.630001,51.07,3951800,49.582298
2016-01-12,51.439999,51.52,50.860001,51.310001,2871000,49.815308
2016-01-13,51.57,51.689999,50.369999,50.470001,5707700,48.999778
2016-01-14,50.689999,51.32,50.299999,51.099998,3963700,49.611423
2016-01-15,49.580002,49.790001,49.029999,49.290001,4386100,47.854152
2016-01-19,50.099998,50.110001,49.349998,49.720001,3446000,48.271626
2016-01-20,48.709999,48.82,47.619999,48.52,3857800,47.106582
2016-01-21,48.259998,49.169998,47.950001,48.860001,4544600,47.436678
2016-01-22,49.98,50.380001,49.959999,50.32,8894900,48.854146
2016-01-25,49.990002,50.16,49.630001,49.650002,5759400,48.203665
2016-01-26,49.950001,50.549999,49.84,50.529999,2781100,49.058028
2016-01-27,50.41,50.939999,50.02,50.200001,2752600,48.737643
2016-01-28,50.700001,50.75,49.970001,50.369999,2101900,48.902689
2016-01-29,50.580002,51.32,50.529999,51.279999,3539700,49.78618
2016-02-01,50.869999,51.419998,50.740002,51.25,2913800,49.757055
2016-02-02,50.540001,50.540001,49.919998,50.040001,2805200,48.582304
2016-02-03,50.330002,50.490002,49.450001,50.470001,4211400,48.999778
2016-02-04,50.189999,50.700001,50.060001,50.48,2927500,49.009485
2016-02-05,50.34,50.389999,49.560001,49.709999,2993300,48.261915
2016-02-08,48.950001,48.950001,48.34,48.82,2558800,47.397842
2016-02-09,47.779999,48.470001,47.73,48.240002,3494000,46.83474
2016-02-10,48.419998,48.790001,48.139999,48.200001,4948900,46.795904
2016-02-11,47.560001,47.779999,47.130001,47.57,4084100,46.184255
2016-02-12,47.630001,48.290001,47.459999,48.27,2179200,46.863865
2016-02-16,49.150002,49.259998,48.759998,49.209999,4964100,47.77648
2016-02-17,49.689999,50.18,49.66,50.110001,2174100,48.650264
2016-02-18,50.310001,50.349998,49.889999,49.950001,3096500,48.494925
2016-02-19,49.549999,49.900002,49.41,49.869999,1847600,48.417254
2016-02-22,50.18,50.470001,50.18,50.43,3968700,48.960942
2016-02-23,50.119999,50.150002,49.549999,49.599998,2136500,48.155119
2016-02-24,48.810001,49.59,48.630001,49.52,3166900,48.077451
2016-02-25,49.759998,50.139999,49.560001,50.139999,2711600,48.679389
2016-02-26,50.349998,50.380001,49.869999,49.950001,1941200,48.494925
2016-02-29,49.900002,50.130001,49.650002,49.66,4126700,48.213372
2016-03-01,50.439999,51.02,50.279999,51.0,2617500,49.514337
2016-03-02,50.919998,51.34,50.82,51.32,3626600,49.825015
2016-03-03,51.419998,51.82,51.369999,51.799999,1706500,50.291032
2016-03-04,52.150002,52.48,52.07,52.220001,2240000,50.698799
2016-03-07,51.669998,52.299999,51.630001,52.16,2877200,50.640546
2016-03-08,51.889999,51.93,51.540001,51.560001,2741200,50.058026
2016-03-09,51.82,51.91,51.630001,51.790001,2125900,50.281325
2016-03-10,52.209999,52.509998,51.299999,51.720001,3506700,50.213365
2016-03-11,52.599998,53.080002,52.599998,53.060001,1840100,51.51433
2016-03-14,52.939999,53.119999,52.849998,52.970001,3282100,51.426951
2016-03-15,52.43,52.529999,52.279999,52.459999,1897600,50.931806
2016-03-16,52.150002,53.02,52.0,52.990002,1781300,51.446369
2016-03-17,53.009998,53.509998,52.849998,53.419998,2800900,51.86384
2016-03-18,53.369999,53.48,53.220001,53.310001,1801300,51.757047
2016-03-21,53.119999,53.32,53.049999,53.209999,1245400,51.659958
2016-03-22,52.860001,53.23,52.75,53.119999,1371800,51.572579
2016-03-23,53.02,53.02,52.529999,52.580002,1345700,51.048313
2016-03-24,51.98,52.27,51.900002,52.27,1686300,50.747342
2016-03-28,52.599998,52.82,52.450001,52.580002,1789700,51.048313
2016-03-29,52.349998,53.16,52.220001,53.139999,1842400,51.591997
2016-03-30,53.580002,53.860001,53.48,53.549999,1674100,51.990054
2016-03-31,53.360001,53.459999,53.099998,53.139999,6261700,51.591997
2016-04-01,52.029999,52.59,51.970001,52.509998,2695100,50.980349
2016-04-04,52.689999,52.77,52.380001,52.470001,1557300,50.941517
2016-04-05,51.459999,51.580002,51.34,51.41,1926900,49.912394
2016-04-06,51.57,52.23,51.52,52.209999,2738800,50.689089
2016-04-07,51.849998,51.959999,51.360001,51.48,1739000,49.980354
2016-04-08,52.540001,52.639999,52.34,52.5,1713200,50.970642
2016-04-11,52.860001,53.040001,52.52,52.529999,1834000,50.999766
2016-04-12,52.919998,53.389999,52.619999,53.290001,1973100,51.737629
2016-04-13,54.0,54.189999,53.869999,54.099998,1402700,52.524031
2016-04-14,54.330002,54.389999,54.130001,54.18,1199900,52.601702
2016-04-15,54.169998,54.240002,54.029999,54.040001,2505000,52.465781
2016-04-18,54.029999,54.580002,53.98,54.509998,1574400,52.922087
2016-04-19,55.290001,55.549999,55.240002,55.470001,2101500,53.854125
2016-04-20,55.439999,55.720001,55.310001,55.450001,1605500,53.834707
2016-04-21,55.349998,55.389999,54.98,55.110001,1909000,53.504611
2016-04-22,55.060001,55.220001,54.889999,55.119999,3368100,53.514318
2016-04-25,54.880001,54.919998,54.68,54.889999,1790000,53.291019
2016-04-26,55.119999,55.16,54.889999,55.060001,1593500,53.456068
2016-04-27,54.880001,55.240002,54.830002,55.139999,1602500,53.533736
2016-04-28,54.459999,54.919998,54.290001,54.419998,2921600,52.834709
2016-04-29,54.490002,54.540001,54.009998,54.200001,2795400,52.62112
2016-05-02,54.669998,54.82,54.490002,54.740002,2018800,53.145391
2016-05-03,54.25,54.25,53.810001,53.860001,2050000,52.291024
2016-05-04,53.369999,53.5,53.119999,53.240002,1748600,51.689086
2016-05-05,53.279999,53.360001,53.009998,53.200001,2123900,51.650251
2016-05-06,52.98,53.360001,52.919998,53.34,5361700,51.786172
2016-05-09,53.5,53.549999,53.200001,53.220001,1211500,51.669669
2016-05-10,53.57,53.970001,53.57,53.970001,1358200,52.397821
2016-05-11,53.580002,53.82,53.5,53.509998,2021900,51.951218
2016-05-12,54.0,54.0,53.259998,53.490002,1541100,51.931804
2016-05-13,53.080002,53.279999,52.799999,52.91,1785800,51.368698
2016-05-16,53.060001,53.57,53.060001,53.540001,5414300,51.980347
2016-05-17,53.5,53.630001,53.130001,53.200001,2477000,51.650251
2016-05-18,53.209999,53.75,53.009998,53.209999,2526100,51.659958
2016-05-19,52.919998,52.990002,52.689999,52.91,2257900,51.368698
2016-05-20,53.330002,53.43,53.200001,53.299999,2179400,51.747336
2016-05-23,53.189999,53.310001,53.080002,53.189999,1817400,51.64054
2016-05-24,53.549999,54.02,53.52,53.939999,1912600,52.368692
